time,control_type,position_x,position_y,position_z,desired_position_x,desired_position_y,desired_position_z,position_error_norm,orientation_error_deg,control_effort,oscillation_index
7.922,open_loop,0.550845,-0.0694811,0.316739,0.569996,-0.071418,0.300003,0.0255072,2.90842,2.74534,0.0548198
7.923,open_loop,0.550797,-0.0696471,0.316765,0.569862,-0.0715498,0.300003,0.0254569,2.91121,2.74103,0.0341871
7.924,open_loop,0.550749,-0.0698086,0.316795,0.569727,-0.0716813,0.300003,0.025409,2.91333,2.73685,0.0248187
7.925,open_loop,0.5507,-0.0699677,0.316819,0.569591,-0.0718126,0.300003,0.0253585,2.91546,2.73244,0.0547071
7.926,open_loop,0.550651,-0.0701326,0.316845,0.569456,-0.0719437,0.300003,0.0253096,2.91823,2.72826,0.0340252
7.927,open_loop,0.550602,-0.070293,0.316875,0.56932,-0.0720745,0.300003,0.025263,2.92034,2.72421,0.0248596
7.928,open_loop,0.550553,-0.0704509,0.3169,0.569184,-0.072205,0.300003,0.0252138,2.92246,2.71993,0.0545908
7.929,open_loop,0.550502,-0.0706148,0.316927,0.569048,-0.0723353,0.300003,0.0251662,2.92523,2.71588,0.0338597
7.93,open_loop,0.550453,-0.070774,0.316958,0.568911,-0.0724653,0.300003,0.0251209,2.92732,2.71196,0.024901
7.931,open_loop,0.550402,-0.0709308,0.316983,0.568775,-0.0725951,0.300003,0.025073,2.92944,2.70781,0.0544709
7.932,open_loop,0.55035,-0.0710935,0.31701,0.568638,-0.0727246,0.300003,0.0250267,2.93219,2.70388,0.0336909
7.933,open_loop,0.5503,-0.0712516,0.317041,0.5685,-0.0728538,0.300003,0.0249828,2.93428,2.70009,0.0249428
7.934,open_loop,0.550249,-0.0714073,0.317067,0.568363,-0.0729828,0.300003,0.0249363,2.93638,2.69607,0.0543475
7.935,open_loop,0.550196,-0.0715689,0.317095,0.568225,-0.0731116,0.300003,0.0248913,2.93912,2.69227,0.0335187
7.936,open_loop,0.550145,-0.0717258,0.317127,0.568087,-0.07324,0.300003,0.0248488,2.9412,2.68862,0.0249851
7.937,open_loop,0.550092,-0.0718804,0.317153,0.567949,-0.0733682,0.300003,0.0248035,2.94329,2.68472,0.0542206
7.938,open_loop,0.550039,-0.0720408,0.317181,0.567811,-0.0734962,0.300003,0.0247599,2.94603,2.68106,0.0333434
7.939,open_loop,0.549987,-0.0721966,0.317213,0.567672,-0.0736239,0.300003,0.0247188,2.9481,2.67753,0.0250279
7.94,open_loop,0.549933,-0.07235,0.31724,0.567533,-0.0737513,0.300003,0.0246749,2.95018,2.67376,0.0540901
7.941,open_loop,0.549879,-0.0725093,0.317269,0.567394,-0.0738785,0.300003,0.0246326,2.95291,2.67023,0.033165
7.942,open_loop,0.549826,-0.0726639,0.317301,0.567255,-0.0740054,0.300003,0.0245929,2.95497,2.66684,0.025071
7.943,open_loop,0.549771,-0.0728161,0.317329,0.567115,-0.074132,0.300003,0.0245503,2.95705,2.6632,0.0539562
7.944,open_loop,0.549716,-0.0729743,0.317358,0.566975,-0.0742584,0.300003,0.0245095,2.95976,2.6598,0.0329836
7.945,open_loop,0.549662,-0.0731277,0.317391,0.566835,-0.0743845,0.300003,0.0244711,2.96182,2.65654,0.0251144
7.946,open_loop,0.549607,-0.0732788,0.317418,0.566695,-0.0745104,0.300003,0.0244299,2.96389,2.65303,0.0538188
7.947,open_loop,0.549551,-0.0734358,0.317448,0.566554,-0.0746359,0.300003,0.0243904,2.9666,2.64977,0.0327994
7.948,open_loop,0.549496,-0.0735881,0.317481,0.566414,-0.0747613,0.300003,0.0243535,2.96865,2.64665,0.0251582
7.949,open_loop,0.54944,-0.073738,0.31751,0.566272,-0.0748863,0.300003,0.0243137,2.97071,2.64327,0.0536781
7.95,open_loop,0.549383,-0.0738938,0.31754,0.566131,-0.0750111,0.300003,0.0242756,2.97341,2.64014,0.0326125
7.951,open_loop,0.549327,-0.074045,0.317574,0.56599,-0.0751356,0.300003,0.0242401,2.97546,2.63715,0.0252022
7.952,open_loop,0.54927,-0.0741937,0.317602,0.565848,-0.0752599,0.300003,0.0242016,2.97751,2.6339,0.0535339
7.953,open_loop,0.549212,-0.0743483,0.317633,0.565706,-0.0753839,0.300003,0.024165,2.98021,2.6309,0.0324231
7.954,open_loop,0.549155,-0.0744983,0.317667,0.565564,-0.0755076,0.300003,0.0241308,2.98225,2.62805,0.0252465
7.955,open_loop,0.549097,-0.0746459,0.317696,0.565421,-0.075631,0.300003,0.0240938,2.9843,2.62493,0.0533862
7.956,open_loop,0.549038,-0.0747993,0.317727,0.565279,-0.0757542,0.300003,0.0240585,2.98699,2.62207,0.0322312
7.957,open_loop,0.54898,-0.0749481,0.317762,0.565136,-0.0758771,0.300003,0.0240259,2.98902,2.61936,0.0252909
7.958,open_loop,0.548922,-0.0750945,0.317791,0.564993,-0.0759998,0.300003,0.0239902,2.99107,2.61637,0.0532353
7.959,open_loop,0.548862,-0.0752468,0.317823,0.564849,-0.0761221,0.300003,0.0239564,2.99375,2.61365,0.0320371
7.96,open_loop,0.548803,-0.0753944,0.317858,0.564706,-0.0762443,0.300003,0.0239252,2.99578,2.61107,0.0253355
7.961,open_loop,0.548744,-0.0755396,0.317888,0.564562,-0.0763661,0.300003,0.0238909,2.99782,2.60822,0.053081
7.962,open_loop,0.548683,-0.0756907,0.31792,0.564418,-0.0764876,0.300003,0.0238585,3.0005,2.60563,0.0318409
7.963,open_loop,0.548624,-0.0758371,0.317955,0.564273,-0.0766089,0.300003,0.0238288,3.00253,2.60318,0.0253802
7.964,open_loop,0.548563,-0.0759811,0.317986,0.564129,-0.0767299,0.300003,0.0237959,3.00457,2.60047,0.0529234
7.965,open_loop,0.548502,-0.076131,0.318018,0.563984,-0.0768507,0.300003,0.023765,3.00724,2.59801,0.0316426
7.966,open_loop,0.548441,-0.0762762,0.318054,0.563839,-0.0769712,0.300003,0.0237367,3.00927,2.59571,0.0254251
7.967,open_loop,0.54838,-0.076419,0.318085,0.563694,-0.0770914,0.300003,0.0237052,3.0113,2.59312,0.0527626
7.968,open_loop,0.548317,-0.0765677,0.318117,0.563549,-0.0772113,0.300003,0.0236757,3.01397,2.5908,0.0314426
7.969,open_loop,0.548256,-0.0767117,0.318154,0.563403,-0.0773309,0.300003,0.0236489,3.016,2.58864,0.02547
7.97,open_loop,0.548194,-0.0768534,0.318185,0.563257,-0.0774503,0.300003,0.0236189,3.01803,2.58619,0.0525986
7.971,open_loop,0.548131,-0.0770008,0.318218,0.563111,-0.0775694,0.300003,0.0235908,3.0207,2.584,0.0312408
7.972,open_loop,0.548069,-0.0771437,0.318255,0.562965,-0.0776882,0.300003,0.0235655,3.02272,2.58198,0.0255149
7.973,open_loop,0.548005,-0.0772841,0.318287,0.562818,-0.0778068,0.300003,0.0235369,3.02475,2.57966,0.0524314
7.974,open_loop,0.547941,-0.0774304,0.31832,0.562671,-0.077925,0.300003,0.0235103,3.02741,2.57761,0.0310376
7.975,open_loop,0.547879,-0.077572,0.318357,0.562524,-0.078043,0.300003,0.0234864,3.02943,2.57573,0.0255599
7.976,open_loop,0.547814,-0.0777112,0.318389,0.562377,-0.0781608,0.300003,0.0234593,3.03146,2.57354,0.052261
7.977,open_loop,0.54775,-0.0778563,0.318423,0.56223,-0.0782782,0.300003,0.0234341,3.03413,2.57163,0.0308329
7.978,open_loop,0.547686,-0.0779967,0.318461,0.562082,-0.0783954,0.300003,0.0234117,3.03615,2.56988,0.0256048
7.979,open_loop,0.547621,-0.0781347,0.318493,0.561934,-0.0785122,0.300003,0.0233861,3.03817,2.56784,0.0520876
7.98,open_loop,0.547555,-0.0782785,0.318527,0.561786,-0.0786288,0.300003,0.0233624,3.04084,2.56606,0.0306272
7.981,open_loop,0.547491,-0.0784177,0.318566,0.561638,-0.0787452,0.300003,0.0233415,3.04286,2.56445,0.0256496
7.982,open_loop,0.547425,-0.0785545,0.318598,0.561489,-0.0788612,0.300003,0.0233172,3.04488,2.56254,0.0519111
7.983,open_loop,0.547358,-0.0786972,0.318633,0.56134,-0.078977,0.300003,0.023295,3.04755,2.5609,0.0304204
7.984,open_loop,0.547293,-0.0788351,0.318671,0.561191,-0.0790925,0.300003,0.0232756,3.04957,2.55943,0.0256942
7.985,open_loop,0.547226,-0.0789707,0.318705,0.561042,-0.0792077,0.300003,0.0232528,3.05159,2.55765,0.0517316
7.986,open_loop,0.547159,-0.0791121,0.318739,0.560893,-0.0793226,0.300003,0.023232,3.05426,2.55615,0.0302127
7.987,open_loop,0.547093,-0.0792489,0.318778,0.560743,-0.0794372,0.300003,0.0232141,3.05628,2.55482,0.0257388
7.988,open_loop,0.547025,-0.0793832,0.318812,0.560593,-0.0795516,0.300003,0.0231928,3.0583,2.55318,0.0515492
7.989,open_loop,0.546957,-0.0795235,0.318847,0.560443,-0.0796657,0.300003,0.0231735,3.06097,2.55182,0.0300045
7.99,open_loop,0.54689,-0.079659,0.318886,0.560293,-0.0797794,0.300003,0.0231571,3.063,2.55062,0.025783
7.991,open_loop,0.546822,-0.0797921,0.31892,0.560142,-0.079893,0.300003,0.0231372,3.06502,2.54911,0.0513638
7.992,open_loop,0.546752,-0.0799311,0.318956,0.559992,-0.0800062,0.300003,0.0231194,3.06769,2.54789,0.0297957
7.993,open_loop,0.546685,-0.0800654,0.318996,0.559841,-0.0801191,0.300003,0.0231044,3.06972,2.54683,0.0258271
7.994,open_loop,0.546615,-0.0801973,0.31903,0.55969,-0.0802318,0.300003,0.023086,3.07174,2.54545,0.0511755
7.995,open_loop,0.546546,-0.0803351,0.319066,0.559538,-0.0803441,0.300003,0.0230697,3.07441,2.54437,0.0295868
7.996,open_loop,0.546477,-0.0804682,0.319106,0.559387,-0.0804562,0.300003,0.0230562,3.07644,2.54345,0.0258708
7.997,open_loop,0.546407,-0.0805988,0.31914,0.559235,-0.080568,0.300003,0.0230392,3.07847,2.5422,0.0509844
7.998,open_loop,0.546336,-0.0807354,0.319177,0.559083,-0.0806795,0.300003,0.0230244,3.08114,2.54125,0.0293777
7.999,open_loop,0.546267,-0.0808672,0.319217,0.558931,-0.0807908,0.300003,0.0230124,3.08318,2.54047,0.0259143
8,open_loop,0.546196,-0.0809966,0.319252,0.558779,-0.0809017,0.300003,0.0229969,3.08521,2.53936,0.0507905
8.001,open_loop,0.546124,-0.081132,0.319289,0.558626,-0.0810124,0.300003,0.0229835,3.08788,2.53855,0.0291688
8.002,open_loop,0.546054,-0.0812626,0.319329,0.558473,-0.0811227,0.300003,0.0229731,3.08992,2.53791,0.0259573
8.003,open_loop,0.545983,-0.0813908,0.319365,0.55832,-0.0812328,0.300003,0.022959,3.09195,2.53693,0.0505939
8.004,open_loop,0.54591,-0.0815249,0.319402,0.558167,-0.0813426,0.300003,0.0229471,3.09463,2.53625,0.0289602
8.005,open_loop,0.545839,-0.0816542,0.319443,0.558013,-0.0814521,0.300003,0.0229381,3.09668,2.53575,0.0259999
8.006,open_loop,0.545767,-0.0817812,0.319478,0.55786,-0.0815613,0.300003,0.0229254,3.09871,2.5349,0.0503947
8.007,open_loop,0.545694,-0.0819141,0.319516,0.557706,-0.0816702,0.300003,0.022915,3.1014,2.53436,0.0287522
8.008,open_loop,0.545622,-0.0820422,0.319557,0.557552,-0.0817788,0.300003,0.0229075,3.10344,2.53399,0.026042
8.009,open_loop,0.545549,-0.0821679,0.319593,0.557398,-0.0818872,0.300003,0.0228963,3.10549,2.53328,0.0501928
8.01,open_loop,0.545475,-0.0822995,0.31963,0.557243,-0.0819952,0.300003,0.0228873,3.10817,2.53287,0.0285449
8.011,open_loop,0.545402,-0.0824265,0.319672,0.557089,-0.082103,0.300003,0.0228814,3.11023,2.53264,0.0260837
8.012,open_loop,0.545328,-0.0825509,0.319708,0.556934,-0.0822104,0.300003,0.0228716,3.11227,2.53206,0.0499884
8.013,open_loop,0.545254,-0.0826813,0.319746,0.556779,-0.0823176,0.300003,0.0228641,3.11496,2.53178,0.0283386
8.014,open_loop,0.54518,-0.082807,0.319788,0.556623,-0.0824245,0.300003,0.0228596,3.11703,2.53169,0.0261248
8.015,open_loop,0.545106,-0.0829302,0.319825,0.556468,-0.0825311,0.300003,0.0228512,3.11908,2.53124,0.0497814
8.016,open_loop,0.54503,-0.0830594,0.319863,0.556312,-0.0826374,0.300003,0.0228451,3.12177,2.5311,0.0281335
8.017,open_loop,0.544956,-0.0831838,0.319905,0.556156,-0.0827434,0.300003,0.0228421,3.12384,2.53114,0.0261652
8.018,open_loop,0.54488,-0.0833058,0.319942,0.556,-0.0828491,0.300003,0.0228352,3.1259,2.53082,0.0495721
8.019,open_loop,0.544804,-0.0834337,0.319981,0.555844,-0.0829545,0.300003,0.0228306,3.1286,2.53081,0.0279299
8.02,open_loop,0.544729,-0.0835569,0.320024,0.555688,-0.0830596,0.300003,0.022829,3.13068,2.53098,0.0262051
8.021,open_loop,0.544653,-0.0836777,0.320061,0.555531,-0.0831644,0.300003,0.0228235,3.13274,2.5308,0.0493604
8.022,open_loop,0.544576,-0.0838043,0.3201,0.555374,-0.0832689,0.300003,0.0228203,3.13545,2.53092,0.0277279
8.023,open_loop,0.5445,-0.0839263,0.320143,0.555217,-0.0833732,0.300003,0.0228202,3.13753,2.53123,0.0262443
8.024,open_loop,0.544423,-0.0840458,0.32018,0.55506,-0.0834771,0.300003,0.0228162,3.1396,2.53117,0.0491464
8.025,open_loop,0.544345,-0.0841712,0.320219,0.554902,-0.0835807,0.300003,0.0228144,3.14232,2.53142,0.0275278
8.026,open_loop,0.544269,-0.084292,0.320262,0.554745,-0.0836841,0.300003,0.0228157,3.14441,2.53186,0.0262827
8.027,open_loop,0.544191,-0.0844102,0.3203,0.554587,-0.0837871,0.300003,0.0228131,3.14649,2.53194,0.0489302
8.028,open_loop,0.544113,-0.0845344,0.32034,0.554429,-0.0838899,0.300003,0.0228127,3.14921,2.53232,0.0273299
8.029,open_loop,0.544035,-0.0846539,0.320383,0.554271,-0.0839923,0.300003,0.0228155,3.15131,2.53289,0.0263203
8.03,open_loop,0.543957,-0.0847709,0.320421,0.554112,-0.0840945,0.300003,0.0228143,3.15339,2.53309,0.0487118
8.031,open_loop,0.543878,-0.0848939,0.320461,0.553954,-0.0841963,0.300003,0.0228153,3.15612,2.5336,0.0271344
8.032,open_loop,0.5438,-0.0850121,0.320505,0.553795,-0.0842979,0.300003,0.0228196,3.15823,2.5343,0.0263572
8.033,open_loop,0.54372,-0.0851279,0.320543,0.553636,-0.0843991,0.300003,0.0228197,3.16033,2.53463,0.0484914
8.034,open_loop,0.54364,-0.0852496,0.320583,0.553477,-0.0845001,0.300003,0.0228222,3.16306,2.53527,0.0269415
8.035,open_loop,0.543562,-0.0853666,0.320627,0.553317,-0.0846007,0.300003,0.0228278,3.16518,2.5361,0.0263932
8.036,open_loop,0.543482,-0.0854811,0.320666,0.553158,-0.0847011,0.300003,0.0228293,3.16729,2.53656,0.0482689
8.037,open_loop,0.543401,-0.0856016,0.320706,0.552998,-0.0848011,0.300003,0.0228332,3.17003,2.53732,0.0267515
8.038,open_loop,0.543321,-0.0857173,0.32075,0.552838,-0.0849009,0.300003,0.0228402,3.17216,2.53828,0.0264283
8.039,open_loop,0.543241,-0.0858306,0.320789,0.552678,-0.0850003,0.300003,0.0228431,3.17427,2.53886,0.0480446
8.04,open_loop,0.543159,-0.0859498,0.320829,0.552517,-0.0850994,0.300003,0.0228484,3.17703,2.53975,0.0265646
8.041,open_loop,0.543079,-0.0860643,0.320874,0.552357,-0.0851983,0.300003,0.0228568,3.17917,2.54084,0.0264624
8.042,open_loop,0.542998,-0.0861764,0.320913,0.552196,-0.0852968,0.300003,0.022861,3.18129,2.54154,0.0478184
8.043,open_loop,0.542915,-0.0862943,0.320954,0.552035,-0.0853951,0.300003,0.0228677,3.18405,2.54256,0.0263811
8.044,open_loop,0.542834,-0.0864076,0.320999,0.551874,-0.085493,0.300003,0.0228775,3.1862,2.54377,0.0264955
8.045,open_loop,0.542752,-0.0865184,0.321038,0.551713,-0.0855906,0.300003,0.0228831,3.18833,2.5446,0.0475905
8.046,open_loop,0.542669,-0.0866351,0.321079,0.551552,-0.085688,0.300003,0.022891,3.19111,2.54574,0.0262013
8.047,open_loop,0.542588,-0.0867472,0.321124,0.55139,-0.085785,0.300003,0.0229022,3.19327,2.54707,0.0265276
8.048,open_loop,0.542505,-0.0868567,0.321164,0.551228,-0.0858817,0.300003,0.0229092,3.19541,2.54802,0.0473609
8.049,open_loop,0.542421,-0.0869722,0.321205,0.551066,-0.0859781,0.300003,0.0229185,3.19819,2.54929,0.0260254
8.05,open_loop,0.542339,-0.087083,0.32125,0.550904,-0.0860742,0.300003,0.022931,3.20037,2.55075,0.0265587
8.051,open_loop,0.542255,-0.0871913,0.32129,0.550742,-0.08617,0.300003,0.0229393,3.20252,2.55182,0.0471297
8.052,open_loop,0.542171,-0.0873056,0.321331,0.550579,-0.0862655,0.300003,0.0229499,3.20531,2.5532,0.0258537
8.053,open_loop,0.542088,-0.0874151,0.321377,0.550417,-0.0863607,0.300003,0.0229638,3.2075,2.55478,0.0265886
8.054,open_loop,0.542003,-0.0875222,0.321417,0.550254,-0.0864556,0.300003,0.0229733,3.20966,2.55597,0.0468971
8.055,open_loop,0.541918,-0.0876352,0.321459,0.550091,-0.0865501,0.300003,0.0229853,3.21247,2.55747,0.0256864
8.056,open_loop,0.541834,-0.0877435,0.321504,0.549927,-0.0866444,0.300003,0.0230005,3.21467,2.55918,0.0266174
8.057,open_loop,0.541749,-0.0878494,0.321545,0.549764,-0.0867384,0.300003,0.0230113,3.21684,2.56049,0.0466631
8.058,open_loop,0.541664,-0.0879611,0.321587,0.5496,-0.086832,0.300003,0.0230245,3.21965,2.56211,0.0255239
8.059,open_loop,0.541579,-0.0880682,0.321633,0.549437,-0.0869253,0.300003,0.0230411,3.22187,2.56393,0.0266449
8.06,open_loop,0.541494,-0.0881728,0.321673,0.549273,-0.0870184,0.300003,0.0230532,3.22405,2.56535,0.0464278
8.061,open_loop,0.541407,-0.0882833,0.321715,0.549109,-0.0871111,0.300003,0.0230677,3.22688,2.56709,0.0253663
8.062,open_loop,0.541322,-0.0883892,0.321761,0.548944,-0.0872035,0.300003,0.0230855,3.22911,2.56903,0.0266713
8.063,open_loop,0.541235,-0.0884925,0.321802,0.54878,-0.0872956,0.300003,0.0230989,3.2313,2.57057,0.0461914
8.064,open_loop,0.541148,-0.0886018,0.321844,0.548615,-0.0873874,0.300003,0.0231147,3.23414,2.57242,0.0252139
8.065,open_loop,0.541062,-0.0887064,0.321891,0.54845,-0.0874789,0.300003,0.0231338,3.23638,2.57448,0.0266963
8.066,open_loop,0.540975,-0.0888085,0.321932,0.548285,-0.0875701,0.300003,0.0231484,3.23859,2.57613,0.0459538
8.067,open_loop,0.540887,-0.0889166,0.321974,0.54812,-0.0876609,0.300003,0.0231654,3.24144,2.5781,0.0250671
8.068,open_loop,0.540801,-0.08902,0.322021,0.547955,-0.0877515,0.300003,0.0231858,3.24369,2.58027,0.0267201
8.069,open_loop,0.540713,-0.0891209,0.322062,0.547789,-0.0878417,0.300003,0.0232016,3.24591,2.58204,0.0457153
8.07,open_loop,0.540625,-0.0892277,0.322105,0.547624,-0.0879316,0.300003,0.0232199,3.24878,2.58412,0.024926
8.071,open_loop,0.540537,-0.0893299,0.322151,0.547458,-0.0880212,0.300003,0.0232414,3.25105,2.5864,0.0267424
8.072,open_loop,0.540449,-0.0894295,0.322193,0.547292,-0.0881105,0.300003,0.0232585,3.25328,2.58828,0.045476
8.073,open_loop,0.54036,-0.0895351,0.322236,0.547126,-0.0881995,0.300003,0.023278,3.25616,2.59047,0.0247909
8.074,open_loop,0.540272,-0.089636,0.322283,0.546959,-0.0882882,0.300003,0.0233008,3.25844,2.59287,0.0267634
8.075,open_loop,0.540183,-0.0897344,0.322324,0.546793,-0.0883766,0.300003,0.023319,3.26069,2.59485,0.045236
8.076,open_loop,0.540093,-0.0898388,0.322367,0.546626,-0.0884646,0.300003,0.0233397,3.26358,2.59715,0.0246621
8.077,open_loop,0.540004,-0.0899385,0.322414,0.546459,-0.0885523,0.300003,0.0233637,3.26588,2.59966,0.0267826
8.078,open_loop,0.539914,-0.0900357,0.322456,0.546292,-0.0886398,0.300003,0.0233831,3.26813,2.60175,0.0449951
8.079,open_loop,0.539824,-0.0901388,0.322499,0.546125,-0.0887269,0.300003,0.0234049,3.27104,2.60416,0.0245399
8.08,open_loop,0.539735,-0.0902373,0.322546,0.545958,-0.0888136,0.300003,0.0234301,3.27335,2.60677,0.0268002
8.081,open_loop,0.539644,-0.0903332,0.322588,0.54579,-0.0889001,0.300003,0.0234507,3.27562,2.60897,0.0447535
8.082,open_loop,0.539553,-0.0904352,0.322632,0.545623,-0.0889863,0.300003,0.0234737,3.27854,2.61148,0.0244245
8.083,open_loop,0.539463,-0.0905324,0.322679,0.545455,-0.0890721,0.300003,0.0235,3.28087,2.61421,0.0268163
8.084,open_loop,0.539372,-0.0906271,0.322721,0.545287,-0.0891576,0.300003,0.0235217,3.28316,2.61651,0.0445116
8.085,open_loop,0.53928,-0.0907278,0.322765,0.545119,-0.0892428,0.300003,0.0235458,3.28609,2.61912,0.024316
8.086,open_loop,0.53919,-0.0908238,0.322812,0.544951,-0.0893277,0.300003,0.0235733,3.28843,2.62196,0.0268309
8.087,open_loop,0.539098,-0.0909173,0.322855,0.544782,-0.0894123,0.300003,0.0235962,3.29073,2.62436,0.0442694
8.088,open_loop,0.539005,-0.0910168,0.322898,0.544614,-0.0894966,0.300003,0.0236214,3.29368,2.62708,0.0242148
8.089,open_loop,0.538914,-0.0911116,0.322946,0.544445,-0.0895805,0.300003,0.02365,3.29604,2.63001,0.0268438
8.09,open_loop,0.538822,-0.0912039,0.322988,0.544276,-0.0896641,0.300003,0.0236739,3.29836,2.63252,0.0440272
8.091,open_loop,0.538729,-0.0913022,0.323032,0.544107,-0.0897474,0.300003,0.0237002,3.30132,2.63533,0.024121
8.092,open_loop,0.538637,-0.0913958,0.32308,0.543937,-0.0898304,0.300003,0.02373,3.30369,2.63837,0.0268551
8.093,open_loop,0.538544,-0.0914868,0.323123,0.543768,-0.089913,0.300003,0.023755,3.30602,2.64098,0.0437851
8.094,open_loop,0.53845,-0.0915839,0.323167,0.543599,-0.0899954,0.300003,0.0237824,3.309,2.64389,0.0240349
8.095,open_loop,0.538357,-0.0916762,0.323215,0.543429,-0.0900774,0.300003,0.0238132,3.31139,2.64703,0.0268648
8.096,open_loop,0.538264,-0.0917661,0.323257,0.543259,-0.0901591,0.300003,0.0238392,3.31374,2.64973,0.0435431
8.097,open_loop,0.538169,-0.0918619,0.323302,0.543089,-0.0902405,0.300003,0.0238677,3.31672,2.65274,0.0239566
8.098,open_loop,0.538076,-0.0919531,0.32335,0.542919,-0.0903215,0.300003,0.0238995,3.31914,2.65598,0.0268728
8.099,open_loop,0.537982,-0.0920417,0.323393,0.542748,-0.0904023,0.300003,0.0239266,3.3215,2.65878,0.0433013
8.1,open_loop,0.537887,-0.0921364,0.323437,0.542578,-0.0904827,0.300003,0.0239561,3.3245,2.66188,0.0238864
8.101,open_loop,0.537793,-0.0922263,0.323485,0.542407,-0.0905628,0.300003,0.023989,3.32693,2.66521,0.0268792
8.102,open_loop,0.537698,-0.0923137,0.323528,0.542237,-0.0906426,0.300003,0.0240171,3.3293,2.66811,0.04306
8.103,open_loop,0.537602,-0.0924072,0.323572,0.542066,-0.090722,0.300003,0.0240476,3.33232,2.67131,0.0238244
8.104,open_loop,0.537508,-0.0924959,0.323621,0.541895,-0.0908012,0.300003,0.0240815,3.33477,2.67473,0.0268837
8.105,open_loop,0.537413,-0.0925821,0.323664,0.541723,-0.09088,0.300003,0.0241106,3.33716,2.67772,0.0428193
8.106,open_loop,0.537316,-0.0926743,0.323708,0.541552,-0.0909585,0.300003,0.0241421,3.34019,2.68101,0.0237708
8.107,open_loop,0.537221,-0.0927619,0.323757,0.54138,-0.0910366,0.300003,0.024177,3.34265,2.68453,0.0268865
8.108,open_loop,0.537125,-0.0928469,0.3238,0.541209,-0.0911145,0.300003,0.0242071,3.34506,2.68761,0.0425793
8.109,open_loop,0.537028,-0.0929379,0.323845,0.541037,-0.091192,0.300003,0.0242395,3.34811,2.69099,0.0237258
8.11,open_loop,0.536932,-0.0930242,0.323893,0.540865,-0.0912692,0.300003,0.0242754,3.35059,2.6946,0.0268875
8.111,open_loop,0.536836,-0.0931081,0.323937,0.540693,-0.091346,0.300003,0.0243064,3.35301,2.69776,0.0423402
8.112,open_loop,0.536738,-0.0931979,0.323981,0.540521,-0.0914226,0.300003,0.0243398,3.35608,2.70123,0.0236895
8.113,open_loop,0.536642,-0.093283,0.32403,0.540348,-0.0914988,0.300003,0.0243767,3.35857,2.70493,0.0268867
8.114,open_loop,0.536545,-0.0933656,0.324073,0.540176,-0.0915747,0.300003,0.0244086,3.36101,2.70818,0.0421021
8.115,open_loop,0.536446,-0.0934543,0.324118,0.540003,-0.0916502,0.300003,0.0244429,3.36409,2.71174,0.0236619
8.116,open_loop,0.53635,-0.0935382,0.324167,0.53983,-0.0917255,0.300003,0.0244807,3.36661,2.71552,0.026884
8.117,open_loop,0.536252,-0.0936196,0.324211,0.539657,-0.0918004,0.300003,0.0245136,3.36906,2.71886,0.0418653
8.118,open_loop,0.536153,-0.0937071,0.324256,0.539484,-0.091875,0.300003,0.0245488,3.37216,2.7225,0.0236433
8.119,open_loop,0.536055,-0.0937899,0.324304,0.539311,-0.0919492,0.300003,0.0245875,3.37469,2.72637,0.0268794
8.12,open_loop,0.535957,-0.0938701,0.324348,0.539137,-0.0920232,0.300003,0.0246213,3.37716,2.72979,0.0416297
